,Customer Type,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
86960,1,1,47,1873,4,4,3,28,28.0
86961,1,0,7,813,5,3,5,0,0.0
86962,1,1,35,599,4,1,4,1,0.0
86963,1,1,41,3555,2,2,4,0,0.0
86964,1,0,69,919,4,5,4,5,0.0
86965,0,0,38,236,2,3,2,73,66.0
86966,1,0,26,907,4,4,4,1,0.0
86967,1,0,23,489,1,2,1,1,8.0
86968,0,0,60,801,4,4,4,0,0.0
86969,0,0,27,844,3,1,3,1,3.0
86970,1,0,23,1222,1,5,1,0,0.0
86971,1,0,30,612,1,3,1,39,44.0
86972,0,1,27,853,1,5,1,1,3.0
86973,1,1,39,3917,3,3,1,0,0.0
86974,1,1,52,3164,5,5,4,66,52.0
86975,1,0,17,3357,3,3,3,14,9.0
86976,1,1,51,2409,4,4,3,33,26.0
86977,1,0,65,507,1,1,5,44,34.0
86978,0,0,37,139,3,4,3,0,15.0
86979,1,0,18,1020,5,5,5,0,0.0
86980,1,1,58,3107,3,3,3,0,0.0
86981,1,1,58,1589,5,5,4,0,0.0
86982,1,0,39,972,3,3,5,0,0.0
86983,1,1,41,2473,3,3,4,0,0.0
86984,1,1,43,1888,4,4,5,0,0.0
86985,1,0,26,460,2,3,2,0,0.0
86986,0,0,37,238,4,3,4,163,198.0
86987,0,1,23,634,4,5,4,0,0.0
86988,1,0,37,550,4,3,4,0,0.0
86989,1,1,25,1431,5,5,5,8,2.0
86990,1,0,44,436,1,1,4,0,0.0
86991,1,1,43,1508,4,5,5,0,0.0
86992,1,1,36,1481,5,5,5,36,31.0
86993,0,0,37,1214,1,5,1,0,22.0
86994,0,0,52,546,2,4,2,0,0.0
86995,1,1,47,374,4,5,4,27,19.0
86996,0,0,25,255,3,4,3,0,0.0
86997,1,0,32,547,5,4,5,0,0.0
86998,1,1,28,1595,4,2,4,19,5.0
86999,1,1,43,204,3,5,4,0,0.0
87000,1,1,59,1635,5,5,3,95,122.0
87001,1,1,36,2002,5,5,4,0,0.0
87002,1,0,24,196,1,4,1,46,44.0
87003,1,0,27,566,2,5,2,0,0.0
87004,0,0,20,647,3,4,3,9,0.0
87005,1,1,46,143,3,3,3,0,0.0
87006,1,1,37,3409,4,4,4,3,0.0
87007,1,1,39,577,5,5,4,0,0.0
87008,1,0,55,3997,2,2,2,0,0.0
87009,1,0,69,1560,2,2,4,15,14.0
87010,1,1,56,2117,2,2,4,45,23.0
87011,1,0,37,641,4,5,4,0,0.0
87012,1,1,50,109,4,1,4,0,0.0
87013,1,1,49,2449,4,4,4,0,0.0
87014,1,1,40,1076,5,2,5,0,0.0
87015,0,0,17,693,3,1,3,0,0.0
87017,1,1,44,2240,5,5,3,0,2.0
87018,1,1,48,2847,4,4,3,0,4.0
87019,1,0,27,1878,1,4,1,0,8.0
87020,1,0,62,707,2,3,3,224,205.0
87021,1,0,57,2370,1,5,1,93,80.0
87022,1,1,39,3321,4,4,3,0,0.0
87023,1,0,14,711,1,3,1,15,0.0
87024,1,1,55,2973,2,2,3,33,24.0
87025,1,1,57,1706,4,4,3,0,0.0
87026,1,0,51,451,2,4,2,0,0.0
87027,1,0,39,836,4,5,4,0,0.0
87028,0,0,27,1431,2,3,2,18,11.0
87029,1,0,12,919,3,4,3,0,10.0
87031,1,0,24,302,2,4,2,0,0.0
87032,1,0,32,480,1,3,1,1,0.0
87033,1,1,57,368,4,4,3,0,0.0
87034,1,1,43,2176,4,4,5,7,6.0
87035,0,0,25,588,2,4,2,0,0.0
87036,1,1,42,784,4,4,2,0,0.0
87037,1,1,37,2547,5,4,3,0,0.0
87038,0,0,38,920,3,4,3,0,2.0
87039,1,0,52,983,1,4,1,0,7.0
87040,1,0,67,507,2,2,3,63,51.0
87041,0,1,20,429,1,3,1,0,0.0
87042,1,1,19,447,5,4,5,0,0.0
87043,1,1,48,3605,5,5,5,0,0.0
87044,0,0,25,1023,1,5,1,0,0.0
87045,1,1,43,1840,5,5,5,0,0.0
87046,1,0,62,990,3,4,3,0,0.0
87047,1,1,50,3832,5,5,1,4,0.0
87048,1,1,53,1992,4,4,3,56,59.0
87049,1,1,23,468,5,4,5,0,0.0
87050,1,0,72,588,2,2,2,49,47.0
87051,1,0,11,2139,3,4,3,0,0.0
87052,1,0,19,500,3,5,3,0,0.0
87053,1,0,26,3194,3,3,3,0,0.0
87054,0,0,24,508,5,1,5,0,0.0
87055,0,1,30,1590,2,4,2,0,0.0
87056,1,1,45,612,5,5,5,0,0.0
87057,1,0,13,1670,2,4,2,33,25.0
87058,1,1,50,2092,4,4,3,0,0.0
87059,1,0,29,529,5,3,5,0,0.0
87060,1,0,51,331,2,5,2,0,0.0
87061,1,1,58,280,2,4,4,13,23.0
87062,1,0,50,371,3,4,3,218,217.0
87063,1,1,46,3399,4,4,4,0,0.0
87064,1,0,31,562,3,3,3,26,18.0
87065,1,1,42,793,4,4,4,6,0.0
87066,1,0,15,1449,3,3,3,137,112.0
87067,1,0,63,241,1,4,1,0,0.0
87068,0,1,26,448,3,2,3,0,0.0
87069,1,0,40,508,2,3,2,18,11.0
87070,1,0,25,806,4,3,2,135,145.0
87071,1,0,58,1592,2,2,4,66,74.0
87072,1,0,29,1337,2,3,2,0,0.0
87073,1,1,52,2708,4,4,2,4,14.0
87074,1,0,35,289,3,3,3,23,23.0
87075,1,0,42,308,4,4,4,0,0.0
87076,1,0,33,109,1,4,1,0,0.0
87077,1,0,59,691,3,3,4,0,0.0
87078,0,0,23,264,1,4,1,20,55.0
87079,1,0,52,416,4,4,4,0,13.0
87080,1,0,12,692,5,4,5,0,0.0
87081,1,1,49,250,4,4,4,45,39.0
87082,1,1,15,2871,5,5,5,0,0.0
87083,1,1,41,979,4,1,4,25,4.0
87084,1,1,61,1686,5,5,3,0,0.0
87085,1,1,34,3657,5,5,2,110,111.0
87086,0,0,24,150,3,1,3,0,0.0
87087,1,0,7,1069,3,5,3,9,52.0
87088,1,0,60,1572,2,4,2,0,0.0
87089,1,0,66,1121,2,4,2,41,38.0
87090,1,1,41,594,4,5,5,166,165.0
87091,1,0,69,468,3,4,3,0,0.0
87092,1,0,18,3869,3,3,3,28,9.0
87093,1,0,41,549,1,2,1,0,13.0
87094,1,1,50,794,5,5,5,0,0.0
87095,1,0,21,399,4,4,4,0,0.0
87096,0,0,29,210,5,5,5,21,25.0
87097,1,1,54,2086,2,2,3,0,0.0
87098,1,0,61,395,1,1,3,80,96.0
87099,1,1,44,1998,5,5,5,0,0.0
87100,1,1,45,1237,4,4,3,49,43.0
87101,1,0,39,316,2,3,2,0,0.0
87102,1,1,53,1379,4,4,3,0,8.0
87103,1,0,62,545,1,1,4,0,0.0
87104,1,1,60,409,4,4,5,0,0.0
87105,1,0,29,106,4,5,4,0,0.0
87106,1,0,40,429,3,1,3,29,22.0
87107,1,1,36,2689,4,4,3,0,0.0
87108,1,1,63,3954,5,5,4,0,0.0
87109,1,1,52,2535,4,4,3,0,4.0
87110,1,0,58,515,1,3,1,0,0.0
87111,1,1,51,109,4,5,4,0,0.0
87112,0,0,31,1136,3,3,3,35,32.0
87113,1,0,14,650,2,3,2,0,0.0
87114,0,0,23,990,2,4,2,32,28.0
87115,0,0,26,550,4,3,4,0,0.0
87116,1,1,41,129,4,3,4,0,5.0
87117,1,0,8,2174,2,5,2,0,0.0
87118,1,1,43,912,5,5,4,0,4.0
87119,1,1,68,1976,4,4,1,0,0.0
87120,0,0,18,986,4,3,4,0,0.0
87121,1,1,39,1671,4,4,3,63,112.0
87122,0,0,48,1224,2,5,2,0,0.0
87123,1,1,52,3058,4,4,4,3,0.0
87124,0,1,29,130,1,5,1,0,0.0
87125,1,0,37,461,1,4,1,0,0.0
87126,1,1,31,451,3,4,3,0,0.0
87127,1,1,60,3840,5,5,3,6,30.0
87128,1,1,46,2295,3,4,5,29,24.0
87129,1,1,37,109,4,5,4,0,0.0
87130,1,0,9,214,1,5,1,0,0.0
87131,1,0,58,775,5,5,3,56,43.0
87132,1,0,34,2826,1,3,1,21,19.0
87133,1,1,40,421,4,3,4,0,6.0
87134,1,1,43,1671,5,5,5,9,0.0
87135,0,0,22,503,5,5,5,0,0.0
87136,1,1,23,2550,4,4,4,0,0.0
87137,1,1,55,2064,3,3,3,32,18.0
87138,1,1,53,957,4,4,3,0,0.0
87139,1,0,57,2438,4,4,4,93,118.0
87140,1,1,40,649,3,3,3,0,0.0
87141,1,1,40,1661,4,4,4,9,3.0
87142,1,0,25,2551,2,3,2,12,6.0
87143,0,0,22,248,3,5,3,14,1.0
87144,1,1,31,1050,4,1,4,0,0.0
87145,0,0,36,761,4,5,4,0,1.0
87146,1,0,49,502,4,4,4,0,15.0
87147,1,1,33,1127,5,5,3,0,0.0
87148,0,1,25,799,2,5,2,3,2.0
87149,1,0,57,431,2,2,1,3,0.0
87150,1,0,28,181,3,4,3,0,0.0
87151,1,0,36,501,3,4,3,0,0.0
87152,1,0,60,296,3,3,3,5,34.0
87153,1,0,43,1235,3,4,3,186,172.0
87154,1,1,47,1631,5,5,3,0,0.0
87155,1,0,67,1979,1,1,3,21,0.0
87156,0,1,25,334,5,5,5,7,0.0
87157,1,1,42,3576,4,4,3,0,0.0
87158,1,0,26,646,5,1,5,1,0.0
87159,1,1,55,109,3,3,1,0,0.0
87160,0,0,29,587,1,2,1,0,0.0
87161,1,0,52,993,5,4,5,62,83.0
87162,1,1,46,2699,5,5,3,0,12.0
87163,1,0,50,1065,3,4,4,214,194.0
87164,1,0,39,1028,2,2,4,2,6.0
87165,1,1,58,2610,5,5,3,38,35.0
87166,1,0,38,1983,1,1,3,5,13.0
87167,1,0,14,354,1,4,1,0,13.0
87169,1,0,61,205,3,2,3,3,11.0
87170,1,1,52,2446,3,3,5,0,0.0
87171,1,0,38,261,3,3,1,0,0.0
87172,1,0,32,1192,4,4,4,0,2.0
87173,1,1,30,227,2,2,2,0,0.0
87174,1,0,50,2237,2,4,2,0,7.0
87175,1,0,49,2288,1,4,4,0,52.0
87176,1,0,21,854,4,5,4,3,0.0
87177,1,0,32,695,3,4,3,0,6.0
87178,0,0,41,390,1,4,1,0,0.0
87179,1,0,66,2856,1,1,2,0,0.0
87180,1,1,41,683,4,4,5,15,0.0
87181,1,0,16,2075,4,4,4,264,256.0
87182,1,1,43,2615,5,4,4,0,0.0
87183,1,0,62,1674,1,1,1,0,0.0
87184,1,0,42,304,3,4,3,0,0.0
87185,0,0,28,942,5,4,5,35,28.0
87186,1,1,43,115,4,3,4,0,0.0
87187,0,0,26,957,2,3,2,4,34.0
87188,1,1,43,332,4,4,4,0,0.0
87189,1,0,51,338,1,4,1,5,0.0
87190,1,0,30,429,2,3,2,24,20.0
87191,1,1,35,3136,5,5,4,0,0.0
87192,1,1,26,1666,4,4,4,0,0.0
87193,1,0,52,719,2,2,5,0,0.0
87194,1,0,23,413,3,4,3,7,23.0
87195,0,1,23,472,1,4,1,0,0.0
87196,1,1,49,2219,5,5,5,0,0.0
87197,0,0,27,517,3,5,3,0,0.0
87198,0,0,26,871,1,3,1,0,0.0
87199,0,0,66,416,2,4,1,149,138.0
87200,1,0,64,289,1,3,1,0,10.0
87201,1,1,63,577,3,4,3,7,0.0
87202,0,1,26,1090,5,5,5,8,3.0
87203,1,1,42,1416,5,5,5,0,0.0
87204,1,0,40,2366,2,2,4,17,6.0
87205,0,0,38,430,1,4,1,0,0.0
87206,1,0,65,888,1,1,5,0,0.0
87207,1,1,68,279,4,3,4,24,28.0
87208,0,0,36,298,3,3,3,0,0.0
87209,1,0,29,2663,1,3,3,162,162.0
87210,0,0,29,649,5,4,5,0,0.0
87211,1,0,34,304,1,4,1,0,0.0
87212,1,0,63,811,5,5,1,12,1.0
87213,1,0,17,402,3,3,3,17,13.0
87214,1,1,29,2218,1,3,1,21,0.0
87215,1,1,28,515,3,4,3,0,5.0
87216,1,1,24,867,4,5,4,0,0.0
87217,1,1,47,508,3,3,3,0,2.0
87218,1,0,26,382,2,5,2,1,0.0
87219,1,1,24,332,5,5,5,0,0.0
87220,1,1,40,678,4,4,5,0,11.0
87221,1,0,43,337,2,2,2,0,0.0
87222,1,1,38,3208,3,3,1,7,18.0
87223,1,1,39,985,3,5,3,0,18.0
87224,1,1,57,933,5,4,5,5,0.0
87225,1,0,40,588,4,5,4,27,15.0
87226,1,0,26,780,5,4,5,0,0.0
87227,1,1,52,272,3,3,4,12,0.0
87228,1,0,52,102,2,2,2,0,0.0
87229,1,1,55,3990,3,3,5,20,37.0
87230,1,0,54,140,1,2,1,0,1.0
87231,1,0,54,500,4,3,4,0,0.0
87232,1,1,45,1747,5,4,5,127,123.0
87233,1,1,62,106,5,5,2,0,0.0
87234,1,1,44,3618,4,4,3,0,7.0
87235,1,0,65,293,2,2,1,0,0.0
87236,1,0,28,1158,3,4,3,0,28.0
87237,0,1,22,1024,4,3,4,4,0.0
87238,1,1,10,1597,4,5,4,0,0.0
87239,1,1,53,271,4,5,4,12,5.0
87240,1,1,57,140,4,4,4,0,0.0
87241,1,0,30,612,5,2,5,0,9.0
87242,0,0,33,325,5,4,5,0,0.0
87243,1,0,53,163,1,3,4,0,6.0
87244,1,1,44,3201,3,3,3,39,31.0
87245,1,1,35,2202,3,3,4,0,1.0
87246,1,0,43,690,4,5,4,46,32.0
87247,1,1,54,919,4,4,4,0,3.0
87248,1,0,68,280,4,5,4,0,0.0
87249,1,0,30,2612,1,4,1,0,6.0
87250,1,0,31,414,2,2,2,37,24.0
87251,1,0,9,166,2,4,2,0,0.0
87252,1,0,8,993,2,3,2,0,5.0
87253,1,0,32,77,4,5,4,0,0.0
87254,1,0,48,545,4,4,4,33,30.0
87255,1,1,47,222,5,5,4,0,0.0
87256,1,0,41,101,5,5,5,0,2.0
87257,1,0,40,449,1,1,3,50,49.0
87258,0,0,37,280,2,3,4,79,161.0
87259,1,1,52,433,4,4,2,0,10.0
87260,1,0,12,612,3,3,3,0,0.0
87262,0,1,25,1167,5,1,5,0,0.0
87263,0,0,20,542,3,4,3,69,61.0
87264,0,0,23,983,3,4,3,0,0.0
87265,0,0,23,1325,3,4,3,6,31.0
87266,1,0,16,547,1,4,1,1,8.0
87267,1,0,26,657,3,1,3,0,6.0
87268,1,1,43,409,2,2,3,1,32.0
87269,1,1,28,731,5,5,5,0,0.0
87270,1,1,54,2500,3,3,5,0,0.0
87271,1,0,45,965,2,2,3,0,0.0
87272,1,0,68,2078,3,1,3,0,0.0
87273,1,0,23,1145,3,3,3,3,4.0
87274,0,1,43,1522,3,5,3,0,0.0
87275,1,0,59,1020,3,3,3,0,0.0
87276,1,0,45,630,3,3,3,0,6.0
87277,1,1,49,2645,4,4,5,0,0.0
87278,1,0,49,335,2,2,3,54,51.0
87279,1,0,61,152,2,5,2,0,0.0
87280,1,0,36,1035,2,5,2,0,0.0
87281,1,0,60,1584,2,2,1,0,0.0
87282,1,0,8,240,2,5,2,0,0.0
87283,0,0,26,960,4,3,5,173,154.0
87284,1,0,45,2079,3,3,3,1,0.0
87285,0,0,35,889,2,4,2,53,65.0
87286,1,0,39,2795,1,4,4,0,20.0
87287,1,0,60,1587,3,3,1,0,13.0
87288,1,0,24,2253,4,3,4,0,0.0
87289,1,0,14,770,4,3,4,0,1.0
87290,1,1,36,342,3,3,4,0,0.0
87291,1,0,16,1464,2,3,2,6,0.0
87292,1,0,64,919,2,2,3,44,47.0
87293,1,1,52,817,4,1,4,0,0.0
87294,1,0,7,181,5,3,5,5,3.0
87295,0,0,29,602,3,3,3,0,0.0
87296,0,0,25,1199,3,4,3,0,0.0
87297,1,1,36,2078,5,5,4,3,1.0
87298,1,0,67,1956,5,4,5,13,28.0
87299,0,0,17,1849,2,4,2,0,0.0
87300,0,1,26,502,3,5,3,0,0.0
87301,1,1,60,2342,4,4,5,1,0.0
87302,1,1,42,2773,5,5,5,0,0.0
87303,1,0,36,429,3,4,3,12,20.0
87304,1,0,40,1034,2,5,2,0,0.0
87305,0,0,49,2454,4,4,1,0,0.0
87306,0,0,22,265,5,5,5,0,0.0
87307,0,0,29,1262,4,4,4,0,0.0
87308,1,1,22,594,2,3,2,7,59.0
87309,1,1,54,319,5,5,5,7,0.0
87310,1,1,26,247,3,4,3,0,0.0
87311,1,1,57,2198,3,3,4,0,0.0
87312,0,0,23,500,5,2,5,0,0.0
87313,1,0,7,1744,3,5,3,0,0.0
87314,1,0,46,315,4,4,5,28,26.0
87315,1,0,70,949,2,4,2,0,0.0
87316,0,0,17,451,3,4,3,0,0.0
87317,1,1,35,2565,2,2,3,0,0.0
87318,1,1,42,1979,4,4,5,0,0.0
87319,1,1,51,2029,3,3,3,19,6.0
87320,0,0,17,775,3,3,3,2,4.0
87321,1,0,48,1678,5,5,3,52,36.0
87322,0,0,23,2611,5,4,5,0,0.0
87323,1,0,58,569,1,5,1,0,0.0
87324,1,1,44,733,5,5,3,1,0.0
87325,1,0,42,297,4,4,2,0,0.0
87326,1,0,66,349,1,1,5,0,3.0
87327,1,0,68,926,2,2,4,5,7.0
87328,1,1,43,462,2,4,1,0,0.0
87329,0,0,20,526,1,3,1,0,0.0
87330,1,0,38,1491,3,3,3,0,0.0
87331,1,1,44,601,5,5,5,0,0.0
87332,1,1,47,3169,4,5,3,2,3.0
87333,1,0,69,2486,3,3,4,4,16.0
87334,1,0,40,2493,2,2,4,1,0.0
87335,1,0,15,2402,4,3,2,2,24.0
87336,1,0,40,1005,3,4,3,91,97.0
87337,1,1,61,2242,2,2,4,0,0.0
87338,1,1,53,370,4,4,4,1,13.0
87339,1,0,69,357,4,4,4,0,0.0
87340,1,0,68,985,5,5,5,1,0.0
87341,1,0,34,719,2,2,4,1,0.0
87342,1,0,64,2404,4,2,2,0,21.0
87343,1,0,28,1744,2,5,2,0,0.0
87344,0,0,22,1121,1,4,1,14,46.0
87345,1,0,51,956,3,3,3,9,12.0
87346,1,1,39,2749,4,4,1,0,0.0
87347,1,0,25,298,1,4,1,0,0.0
87348,1,1,55,2072,5,5,3,60,44.0
87349,1,0,26,296,5,4,5,24,0.0
87350,0,0,32,403,2,4,2,16,12.0
87351,1,1,54,228,4,2,4,71,91.0
87352,1,0,39,101,2,1,2,0,0.0
87353,1,0,25,936,3,2,3,3,0.0
87354,0,0,20,347,1,3,1,52,51.0
87355,1,0,46,319,2,5,2,0,2.0
87356,1,0,42,630,3,4,3,0,0.0
87357,1,1,58,2616,5,5,4,0,0.0
87358,0,0,48,867,5,3,5,0,0.0
87359,1,1,51,96,4,4,2,0,0.0
87360,1,0,10,1303,1,4,1,14,0.0
87361,1,0,40,967,5,4,5,92,108.0
87362,1,1,27,2125,4,5,4,6,0.0
87363,1,0,36,351,3,4,3,6,9.0
87364,1,1,34,3497,5,5,5,12,0.0
87365,1,1,49,1444,4,4,3,14,5.0
87366,1,0,15,687,2,5,2,19,19.0
87367,1,1,48,1750,4,4,4,13,14.0
87368,0,0,27,1276,2,5,2,0,0.0
87369,1,1,59,2435,5,5,5,0,0.0
87370,1,0,42,1538,3,3,4,0,1.0
87371,1,0,33,1460,3,3,3,45,33.0
87372,1,0,67,2125,3,3,4,0,1.0
87373,1,0,69,992,5,5,3,31,14.0
87374,1,0,37,2447,1,2,1,0,0.0
87375,1,1,22,909,3,1,3,1,0.0
87376,1,0,70,1611,3,3,3,3,1.0
87377,0,1,22,166,2,4,2,0,0.0
87378,1,1,49,591,5,5,2,11,5.0
87379,1,1,56,3805,5,5,5,167,157.0
87380,0,0,57,590,2,4,2,20,9.0
87381,1,1,41,1334,4,4,5,0,0.0
87382,1,0,65,448,5,5,3,0,0.0
87383,1,0,28,515,3,1,3,181,196.0
87384,1,1,39,3576,2,2,3,19,30.0
87385,1,0,31,1751,3,2,3,14,19.0
87386,1,0,52,853,2,5,2,0,0.0
87387,0,0,23,641,4,3,4,0,0.0
87388,1,1,52,3017,4,4,5,46,28.0
87389,1,0,30,196,1,3,1,0,0.0
87390,1,0,15,429,5,3,5,0,0.0
87391,1,1,42,3923,4,4,4,1,0.0
87392,0,0,20,912,5,3,5,0,0.0
87393,1,1,44,1440,4,4,3,0,0.0
87394,1,0,38,403,1,4,1,0,0.0
87395,1,0,23,362,4,5,4,18,13.0
87396,0,0,33,1721,3,3,3,4,0.0
87397,1,1,43,1605,2,2,4,11,20.0
87398,1,1,25,3699,4,4,4,0,0.0
87399,1,0,18,200,1,5,1,0,0.0
87400,1,0,44,272,4,4,4,0,1.0
87401,1,1,23,3183,5,4,5,0,0.0
87402,1,1,42,3326,5,5,3,0,0.0
87403,1,0,7,1372,5,4,5,9,0.0
87404,1,0,13,672,2,4,2,55,51.0
87405,0,1,23,491,2,4,2,8,4.0
87406,1,0,45,236,1,5,1,0,0.0
87407,0,0,28,651,4,4,4,0,0.0
87408,1,0,67,299,1,1,5,0,0.0
87409,1,0,66,756,2,4,2,0,0.0
87410,1,0,42,967,5,5,4,64,73.0
87411,1,0,38,247,4,4,4,0,0.0
87412,1,0,51,2598,4,4,4,9,26.0
87413,0,1,20,134,3,4,3,0,7.0
87414,1,1,55,109,5,5,3,0,10.0
87415,0,0,27,1214,3,2,3,62,59.0
87416,1,1,56,3758,5,5,4,0,0.0
87417,1,1,37,160,5,1,5,0,0.0
87418,1,1,58,853,4,4,3,0,0.0
87419,0,1,25,1069,5,5,5,0,0.0
87420,1,1,30,780,3,4,3,117,102.0
87421,0,0,37,1452,5,3,5,3,0.0
87422,1,0,58,2453,2,2,2,122,130.0
87423,1,1,37,399,5,5,5,0,0.0
87424,1,1,26,3405,4,5,4,0,0.0
87425,1,1,51,1609,3,3,5,0,0.0
87426,0,1,22,447,2,3,2,0,1.0
87427,1,1,50,787,4,5,4,0,2.0
87428,1,1,28,602,3,5,3,21,28.0
87429,1,1,33,231,5,3,5,0,0.0
87430,1,1,40,1757,5,5,3,0,0.0
87431,1,0,31,2239,3,4,3,10,0.0
87432,1,0,17,628,1,4,1,62,49.0
87433,1,1,38,496,5,2,5,0,0.0
87434,1,1,54,148,4,2,4,50,39.0
87435,1,0,41,447,3,3,3,10,1.0
87436,1,1,34,370,4,4,3,0,0.0
87437,1,1,34,675,4,4,3,0,0.0
87438,1,0,57,931,4,4,4,47,66.0
87439,1,1,60,113,5,5,5,0,0.0
87440,1,1,55,331,5,5,3,0,6.0
87441,1,0,59,852,3,3,2,0,0.0
87442,1,0,54,2541,3,1,1,14,6.0
87443,1,0,46,1167,5,5,3,0,0.0
87444,1,1,45,3034,5,5,3,0,0.0
87445,1,1,39,1874,4,4,3,65,59.0
87446,1,1,58,1660,5,5,5,1,6.0
87447,1,1,51,2586,3,5,4,42,27.0
87448,1,0,36,257,4,4,4,9,19.0
87449,1,0,42,1750,1,1,4,0,5.0
87450,1,1,50,944,4,4,4,30,24.0
87451,1,0,18,1222,3,4,3,46,33.0
87452,1,1,58,526,2,2,4,17,15.0
87453,1,0,62,283,3,3,1,0,0.0
87454,0,0,25,223,3,4,3,0,11.0
87455,1,0,23,384,5,3,5,37,37.0
87456,1,1,39,3548,4,4,3,2,0.0
87457,1,0,52,594,3,3,4,21,10.0
87458,1,0,66,721,2,2,2,0,20.0
87459,1,0,67,546,4,4,4,0,0.0
87460,1,0,57,255,5,5,5,47,43.0
87461,1,0,43,3103,3,3,1,0,0.0
87462,1,1,58,2131,5,5,3,18,0.0
87463,1,1,58,2579,5,5,5,0,0.0
87464,1,1,37,3905,5,5,5,27,20.0
87465,1,1,68,787,5,4,5,0,0.0
87466,1,1,55,3249,4,4,4,0,0.0
87467,1,1,40,1504,5,5,5,12,4.0
87468,1,0,62,337,2,2,2,0,0.0
87469,1,0,79,899,2,2,3,63,82.0
87470,0,1,21,1046,1,4,1,0,0.0
87471,1,0,34,271,3,3,1,0,0.0
87472,0,0,19,1244,5,3,5,0,17.0
87473,0,1,21,237,2,4,2,0,0.0
87474,0,0,32,391,4,5,4,0,0.0
87475,1,1,31,2496,5,4,4,10,0.0
87476,1,1,21,3523,4,5,4,0,0.0
87477,1,1,40,3212,5,5,4,0,0.0
87478,1,1,37,154,5,3,3,0,1.0
87479,1,0,45,1052,2,4,2,41,51.0
87480,1,0,56,237,5,4,5,10,9.0
87481,1,1,67,163,5,5,3,0,0.0
87482,0,0,23,588,3,5,3,0,0.0
87483,1,0,67,2116,2,2,2,0,5.0
87484,1,1,50,2001,5,5,3,0,0.0
87485,1,1,58,2611,4,4,3,0,0.0
87486,0,0,20,406,5,4,5,0,0.0
87487,1,0,19,399,3,4,3,0,0.0
87488,1,0,34,351,4,5,4,0,0.0
87489,1,1,57,2907,4,4,3,22,21.0
87490,0,1,24,1211,5,4,5,79,81.0
87491,1,1,57,929,5,5,5,0,2.0
87492,1,0,45,1558,4,4,3,0,0.0
87493,1,1,9,1826,5,4,5,63,41.0
87494,1,0,34,1630,3,3,3,40,46.0
87495,1,1,7,989,5,4,5,0,0.0
87496,1,0,61,526,1,1,3,93,88.0
87497,1,0,41,1504,4,4,4,0,15.0
87498,0,0,36,946,2,4,2,0,0.0
87499,1,0,38,156,4,4,4,0,0.0
87500,0,0,28,577,1,4,1,14,60.0
87501,1,0,25,2358,1,4,1,19,8.0
87502,1,1,41,2115,5,5,5,43,48.0
87503,1,1,52,1122,4,4,1,15,0.0
87504,1,0,8,907,3,2,3,22,20.0
87505,1,1,36,447,4,3,4,6,0.0
87506,1,1,30,3370,4,4,4,33,24.0
87507,1,0,68,1709,1,2,3,0,0.0
87508,1,0,41,920,1,1,3,0,0.0
87509,1,0,32,158,4,4,4,12,10.0
87510,1,1,40,2399,5,5,3,73,49.0
87511,1,0,52,991,3,3,1,33,19.0
87512,1,1,33,2472,4,4,4,0,4.0
87513,0,1,22,2039,4,4,4,0,0.0
87514,1,0,24,1488,4,4,4,1,0.0
87515,1,1,43,679,2,2,4,0,0.0
87516,0,0,27,515,4,4,4,0,0.0
87517,1,1,22,3218,5,4,5,0,0.0
87518,1,0,64,280,2,1,3,20,28.0
87519,1,1,43,2504,3,3,3,5,0.0
87520,1,0,20,528,3,3,3,0,0.0
87521,1,0,32,451,1,3,1,3,0.0
87522,0,0,15,343,2,3,2,0,0.0
87523,1,0,20,462,1,4,1,80,104.0
87524,1,1,21,1598,1,3,1,0,5.0
87525,1,1,17,153,4,4,4,0,0.0
87526,1,0,20,950,2,3,2,0,0.0
87527,1,0,24,2295,4,2,4,0,0.0
87528,1,1,41,2668,3,3,3,8,9.0
87529,1,1,20,1552,4,5,4,36,26.0
87530,1,1,16,674,1,4,1,0,0.0
87531,1,1,44,2252,4,5,3,0,0.0
87532,0,0,22,304,1,3,1,0,0.0
87533,1,1,54,3902,5,5,4,0,0.0
87534,0,1,24,482,3,4,3,0,0.0
87535,1,0,39,259,5,2,5,32,27.0
87536,1,1,42,1665,4,4,3,0,0.0
87537,1,1,53,2432,2,2,5,4,8.0
87538,1,0,8,1073,3,4,3,13,1.0
87539,1,1,64,351,4,4,4,0,0.0
87540,1,1,48,1586,4,4,3,25,28.0
87541,1,0,43,1217,1,4,1,11,2.0
87542,1,0,52,3365,3,4,2,16,83.0
87543,1,0,60,1205,3,3,2,0,0.0
87544,0,1,23,315,3,4,3,0,0.0
87545,1,0,56,666,3,4,3,0,0.0
87546,1,0,44,452,3,3,3,0,0.0
87547,0,0,22,1154,5,3,5,11,24.0
87548,1,1,60,2826,4,4,3,20,23.0
87549,1,0,56,526,2,2,2,39,19.0
87550,0,1,21,228,4,4,5,158,133.0
87551,1,0,40,135,3,3,3,0,54.0
87552,0,0,23,247,3,5,3,0,0.0
87553,1,0,69,1491,2,1,2,0,0.0
87554,1,1,27,951,3,5,3,0,0.0
87555,1,1,34,1744,4,4,3,0,0.0
87556,1,0,61,641,1,1,4,17,11.0
87557,0,0,21,173,5,4,5,8,17.0
